,Review URL,Star,Cleaned Text,Text_Polarity,Text_Subjectivity
64,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0sgbIybzzuFONgHG5uAJxn5T-w6u295RSTvZRMX-iGyz6VFP5nrIgEgiJt6Qx2OtLsNtSi86NVjPLfWQ,1,best,1.0,0.3
65,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEm0FG760iaiYu74HUtGyOXCfyqDXbfCHErPvsAEocBwqyYAVayB10L0HjWvZeeuYghw1Uef0gZd7KPy2M,1,good,0.7,0.6000000000000001
66,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcrep9wlbkCnJOVQ9k8PakwEC7xJ32UCY-a5uXBiIth_hqtVAgGItuMGvolOeQy6AkAutmiilmfHWoK00,1,wont even start to do an update even when it says it needs to  this is bs and not looking good for this company,0.7,0.6000000000000001
67,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcqtvnp-YtUNQ2dAACBdr9Uc1slgmXNwk-BqYhyji6sHP-KLhS0GsZAAAZZRLEdW2PA7d30lY4CuSrSCA,1,nice,0.6,1.0
68,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGhIp0FZOZTYksgfKTDVpE1p3KJKakyMwUN68T97IVPJ2LZQ1LdJlRJGxyNX1hcu349e-XDm9-T4QkT7JU,1,thise app good and i love it but i gave 1star because when i download any movie it take many time ,0.5666666666666667,0.5666666666666668
69,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEpMpNs7eWN4MBI2BUSNY3ENNjKiwEfuck7Rxe2Sg6qP2OxZsULCdlQjuleAcfQnGXajWuUhTWP9g7L61E,1,good,0.7,0.6000000000000001
70,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFcyDFFyWCKLj2_CGxx3b9Cb5V3GqYRm86wnwx1s7hNbs0tf4NVKfMsAO6GfBD5MHgngSDLSZnrrOdHREE,1,nice app for us guys  ,0.6,1.0
71,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGbgkd4mm71sR1Wiqi7MwG8uU1vLrR1k06kgoQ7rhFInVWUu-eeAGAGQDa_tHVWLCObJacaT014zsYqiVc,1,very useful for me keep using guys good app    ,0.5449999999999999,0.30000000000000004
72,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH3BJaQcAWIiyP7gLEFYmxbEgZZYAJTvRh5pV3aUF6sYC-9TFY7qLgyb_iUSxWijvBivJAM0c9b-_XtlzE,1,it is very nice application the application developer unless you delete them,0.78,1.0
73,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGPmuI55EaKe1sV21X59fQfPE8K4RkfPYXAT-YhY6jPO-5mqL8dsjZd5hKSJlz60nEmsdsIsrK8IqIrGyA,1,good,0.7,0.6000000000000001
74,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGqyCgqz5CZSgy9kx5FEmozdSeXB6cqXq_V0c5OrASYgjREbUtcZVPwJ5j9RMVsoQGuWVegiAfm3ag8src,1,very good,0.9099999999999999,0.7800000000000001
75,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF10vVWIn3K4gLLS8SXiYNsDmyMn0HoYOgGLPCmyMQY-GlW-7d-bsbgbG4scyZ5NWNyP_w33ZoDtIWdio8,1,good,0.7,0.6000000000000001
76,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE05PiysrPr84bS5I-mFRGW0pFb7xRwmK2S7epZHVwKUUR0LZeS0ucBxa8hn8YjtzquciIBUUqfMZp5apM,1,good,0.7,0.6000000000000001
77,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE3PZiQRGSgm27AjgABL1p8NniaN1DmsPVznvUgMWIG5WNURe2B5uIlgEV_R44XR1cpXYCGtCoNdI6SjuE,1,very nice                 you have you,0.78,1.0
78,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFqTnUe24ojK3j13H_ARAoVkteWpHT88Gj-keKcALECKwp0JAlqynzYDPlbL8a2-Kyvd3y1WXqV_0yorTY,1,nice app,0.6,1.0
79,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEzANT2s8noUiNeKGZjVnxHbld_nbqmPB3NdjRruxdic1lkMv2TOxnCA3MlXLR0B6OJ1HAJzbiHp8IORws,1,can t even update it what a lol kind of app  ,0.7,0.8
80,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEVQ9suy2ihb1C4sp0GJxh5gSudVuSiqZVRYP5maJTyKuBpyQnkjAPyyNfOx3yFAk59jGo3P5AK3FP-N8E,1,no vry nice  ,0.6,1.0
81,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_rS_B7UOmq1b4_8LJFie-_hetgMft5Okrl5Ii06wi82reKOC0BEnO9j6rI4L08xHs8qXTKIttvD3zDQo,1,awesome,1.0,1.0
82,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF2PPqL7U1JZzxyueIQHO41w8YGTod2lcDXaoP5YteDeOAwwIsU4bqRAALwlOyuMjKAQ8hkfuKMh6oRH6s,1,nice,0.6,1.0
83,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHiuinTPDl9jNX9kGEC3ViJIaCqwTdv2fsu79eJBX159ffaQhSjct_Ybs3eduvhK92iDnhkKUfaob_3Dl0,1,i can t update the app   i click on update button then pending and loading sign appears then it automatically cancelled the update  kindly resolve this problem ,0.6,0.9
84,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGHWBgH6WyJrmEuvstZzGEI8cEXInv24DELXyFHRJWly_wMUPylygibMCq_jCscwYamDFkp8xyHJ7dgDVo,1,nice,0.6,1.0
85,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFGerW37qWohz7xcgVO52gVBGCSHAY04CPeVB0-xLYQq0kvoanOZu-9Ax1gsHLUV82ssX4TMGAirDBy8sA,1,good,0.7,0.6000000000000001
86,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGzGaQNmHbdHAEfQnKzhtO1vbPke4TJkYccUFKpxCEb4MBva8l8V5AlBgolER2YiI1MFLqtVkCGiwPtTVU,1,good app,0.7,0.6000000000000001
87,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEL20C4u8eL6I2vCF_srn-vAe-XdF9ul9iQmXqMsYWG5TomRDcYBwVcXsBIkL1GiGC2bE7J4Xd8U1DM2To,1,its good,0.7,0.6000000000000001
88,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOETBJBTu2cGF1Pe-InDokmpFqyaaX39yF2nupPTk1rQX3fwLsRp_jqAnygseU6V9Gbi5NxEwp-J6873RMM,1,chrome is good  i trust this update will make it better ,0.6,0.55
